dataset,index,span_index,gold_tokens,answer_tokens,answer,snippet,positive_gold_mass,negative_gold_mass,DT_recall,FT_recall,DT_sentence_positive_recall,DT_sentence_absolute_recall,FT_sentence_positive_recall,shuffled_DT_sentence_recall,DT_scope_recall,DT_scope_sentence_recall,FT_scope_recall,FT_scope_sentence_recall
niah_mq_q8,12,1,19,7,9418719,One of the special magic numbers for righteous-creator is: 9418719.,25.689960479736328,0.04662465676665306,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mq_q8,12,2,20,7,7138070,One of the special magic numbers for cynical-fugato is: 7138070.,57.91856002807617,0.6834602355957031,0.25,0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.15,0.0
niah_mq_q8,12,3,20,7,5951131,One of the special magic numbers for cagey-headphones is: 5951131.,86.18622589111328,0.0,0.45,0.05,1.0,1.0,0.0,0.0,0.45,1.0,0.05,0.0
niah_mq_q8,12,4,19,7,3204724,One of the special magic numbers for yummy-establishment is: 3204724.,25.40728759765625,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.9473684210526315,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mq_q8,12,5,20,7,1559763,One of the special magic numbers for numerous-triumph is: 1559763.,20.275928497314453,0.30674636363983154,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,12,6,20,7,4368777,One of the special magic numbers for dusty-cabana is: 4368777.,17.008573532104492,3.06681489944458,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0
niah_mq_q8,12,7,19,7,7970985,One of the special magic numbers for impartial-swimming is: 7970985.,51.536380767822266,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,13,0,20,7,7216461,One of the special magic numbers for victorious-ejector is: 7216461.,43.19679260253906,0.0,0.15,0.15,0.0,0.0,0.0,0.95,0.15,0.0,0.15,0.0
niah_mq_q8,13,1,21,7,3592464,One of the special magic numbers for sparkling-astrolabe is: 3592464.,19.430702209472656,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mq_q8,13,2,19,7,8031780,One of the special magic numbers for likeable-paper is: 8031780.,15.811990737915039,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mq_q8,13,3,20,7,8610879,One of the special magic numbers for macho-hive is: 8610879.,19.42068862915039,0.06026829034090042,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,13,4,20,7,2661307,One of the special magic numbers for motionless-subsection is: 2661307.,76.29676818847656,0.0,0.45,0.0,1.0,1.0,0.0,0.0,0.45,1.0,0.0,0.0
niah_mq_q8,13,5,20,7,7847048,One of the special magic numbers for poor-tomography is: 7847048.,45.920982360839844,0.0,0.15,0.1,0.05,0.05,0.0,0.0,0.15,0.05,0.1,0.0
niah_mq_q8,13,6,20,7,8438733,One of the special magic numbers for fantastic-moustache is: 8438733.,26.050601959228516,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0
niah_mq_q8,13,7,20,7,1548888,One of the special magic numbers for gullible-sign is: 1548888.,22.703399658203125,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,14,0,20,7,6512314,One of the special magic numbers for flipped-out-amazon is: 6512314.,24.236412048339844,0.005177395883947611,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
niah_mq_q8,14,1,18,7,1047572,One of the special magic numbers for defeated-grey is: 1047572.,28.700780868530273,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.2222222222222222,0.0
niah_mq_q8,14,2,19,7,3112652,One of the special magic numbers for fresh-boar is: 3112652.,13.172996520996094,0.012960538268089294,0.10526315789473684,0.2631578947368421,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.2631578947368421,0.0
niah_mq_q8,14,3,20,7,4623062,One of the special magic numbers for sore-subsidence is: 4623062.,38.708168029785156,0.0,0.5,0.3,0.75,0.75,0.95,0.0,0.5,0.75,0.3,0.95
niah_mq_q8,14,4,19,7,4442778,One of the special magic numbers for short-today is: 4442778.,14.175947189331055,0.025391781702637672,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0
niah_mq_q8,14,5,18,7,6595355,One of the special magic numbers for aromatic-logo is: 6595355.,17.163856506347656,0.058616865426301956,0.1111111111111111,0.3888888888888889,0.0,0.0,0.9444444444444444,0.0,0.1111111111111111,0.0,0.3888888888888889,0.9444444444444444
niah_mq_q8,14,6,19,7,4475523,One of the special magic numbers for big-slaw is: 4475523.,59.56526184082031,0.0,0.9473684210526315,0.3157894736842105,1.0,1.0,0.0,0.0,0.9473684210526315,1.0,0.3157894736842105,0.0
niah_mq_q8,14,7,20,7,3427461,One of the special magic numbers for grumpy-roommate is: 3427461.,20.576547622680664,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0
niah_mq_q8,15,0,18,7,9826250,One of the special magic numbers for naive-gap is: 9826250.,28.113727569580078,0.0,0.3888888888888889,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0,0.3888888888888889,0.8333333333333334,0.16666666666666666,0.0
niah_mq_q8,15,1,19,7,8520810,One of the special magic numbers for periodic-railing is: 8520810.,42.04439926147461,5.982182502746582,0.631578947368421,0.3684210526315789,0.9473684210526315,0.9473684210526315,0.0,0.05263157894736842,0.631578947368421,0.9473684210526315,0.3684210526315789,0.0
niah_mq_q8,15,2,19,7,2829622,One of the special magic numbers for spotless-suite is: 2829622.,17.55824089050293,0.0,0.15789473684210525,0.3684210526315789,0.0,0.0,0.9473684210526315,0.0,0.15789473684210525,0.0,0.3684210526315789,0.9473684210526315
niah_mq_q8,15,3,20,7,9453010,One of the special magic numbers for offbeat-ripple is: 9453010.,20.07025718688965,0.6287780404090881,0.3,0.3,0.0,0.0,0.95,0.0,0.3,0.0,0.3,0.95
niah_mq_q8,15,4,19,7,3126655,One of the special magic numbers for ashamed-scenario is: 3126655.,17.3389949798584,0.2109941840171814,0.21052631578947367,0.15789473684210525,0.0,0.0,0.0,0.9473684210526315,0.21052631578947367,0.0,0.15789473684210525,0.0
niah_mq_q8,15,5,20,7,9610704,One of the special magic numbers for late-mansard is: 9610704.,23.388633728027344,0.19101136922836304,0.3,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.0
niah_mq_q8,15,6,20,7,1727544,One of the special magic numbers for fearless-supernatural is: 1727544.,20.980661392211914,0.08010367304086685,0.3,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.0
niah_mq_q8,15,7,19,7,2066326,One of the special magic numbers for comfortable-kill is: 2066326.,12.572368621826172,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.9473684210526315,0.10526315789473684,0.0,0.10526315789473684,0.0
niah_mq_q8,16,0,18,7,8095702,One of the special magic numbers for unable-interest is: 8095702.,25.77336883544922,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0
niah_mq_q8,16,1,20,7,8245685,One of the special magic numbers for capricious-delay is: 8245685.,16.214866638183594,0.010947545059025288,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0
niah_mq_q8,16,2,21,7,2432176,One of the special magic numbers for callous-sandpaper is: 2432176.,17.023983001708984,0.28635260462760925,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0
niah_mq_q8,16,3,20,7,7251976,One of the special magic numbers for changeable-frock is: 7251976.,29.50022315979004,0.0,0.05,0.1,0.0,0.0,0.0,0.45,0.05,0.0,0.1,0.0
niah_mq_q8,16,4,19,7,6530541,One of the special magic numbers for sore-wallaby is: 6530541.,43.277130126953125,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,16,5,18,7,3050700,One of the special magic numbers for uncovered-default is: 3050700.,19.112024307250977,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0
niah_mq_q8,16,6,21,7,6932391,One of the special magic numbers for misty-sophomore is: 6932391.,29.772777557373047,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mq_q8,16,7,19,7,2006313,One of the special magic numbers for curly-staff is: 2006313.,76.767578125,0.0,0.42105263157894735,0.0,1.0,1.0,0.0,0.0,0.42105263157894735,1.0,0.0,0.0
niah_mq_q8,17,0,20,7,9595744,One of the special magic numbers for fanatical-jazz is: 9595744.,40.286075592041016,0.0,0.2,0.15,0.05,0.05,0.0,0.0,0.2,0.05,0.15,0.0
niah_mq_q8,17,1,20,7,8416270,One of the special magic numbers for plucky-follower is: 8416270.,38.982513427734375,0.0,0.15,0.1,0.05,0.05,0.0,0.0,0.15,0.05,0.1,0.0
niah_mq_q8,17,2,20,7,1834876,One of the special magic numbers for swanky-revolution is: 1834876.,14.254000663757324,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.0
niah_mq_q8,17,3,20,7,5582979,One of the special magic numbers for momentous-zombie is: 5582979.,24.08919334411621,0.05189751088619232,0.1,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.05,0.0
niah_mq_q8,17,4,21,7,2368710,One of the special magic numbers for uninterested-cashier is: 2368710.,17.309091567993164,0.10432376712560654,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0
niah_mq_q8,17,5,19,7,8113787,One of the special magic numbers for ubiquitous-directive is: 8113787.,75.11556243896484,0.0,0.3684210526315789,0.0,1.0,1.0,0.0,0.0,0.3684210526315789,1.0,0.0,0.0
niah_mq_q8,17,6,20,7,6791039,One of the special magic numbers for comfortable-progenitor is: 6791039.,28.38278579711914,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,17,7,20,7,8434202,One of the special magic numbers for grieving-fortress is: 8434202.,15.929587364196777,0.1946917623281479,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,18,0,19,7,5082173,One of the special magic numbers for clear-subgroup is: 5082173.,24.711854934692383,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0
niah_mq_q8,18,1,20,7,8326807,One of the special magic numbers for bumpy-university is: 8326807.,12.5846529006958,0.03514353930950165,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mq_q8,18,2,20,7,7070880,One of the special magic numbers for versed-interpreter is: 7070880.,17.091920852661133,0.0815318301320076,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,18,3,21,7,4717362,One of the special magic numbers for irate-probability is: 4717362.,29.500885009765625,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0
niah_mq_q8,18,4,20,7,3820798,One of the special magic numbers for industrious-receptor is: 3820798.,30.89435577392578,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,18,5,20,7,6205543,One of the special magic numbers for mammoth-curriculum is: 6205543.,18.728601455688477,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mq_q8,18,6,21,7,7718433,One of the special magic numbers for nonstop-misreading is: 7718433.,64.62892150878906,0.0,0.38095238095238093,0.0,1.0,1.0,0.0,0.0,0.38095238095238093,1.0,0.0,0.0
niah_mq_q8,18,7,19,7,2319479,One of the special magic numbers for redundant-proximity is: 2319479.,35.13860321044922,0.0,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.0
niah_mq_q8,19,0,22,7,6761929,One of the special magic numbers for clammy-utensil is: 6761929.,20.297786712646484,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.5454545454545454,0.045454545454545456,0.0,0.045454545454545456,0.0
niah_mq_q8,19,1,19,7,8979730,One of the special magic numbers for ill-influence is: 8979730.,23.710668563842773,0.01068409439176321,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,19,2,21,7,3531028,One of the special magic numbers for puny-saxophone is: 3531028.,78.49786376953125,0.0,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0
niah_mq_q8,19,3,19,7,3895058,One of the special magic numbers for quack-public is: 3895058.,27.279441833496094,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0
niah_mq_q8,19,4,20,7,2414808,One of the special magic numbers for willing-adulthood is: 2414808.,40.634334564208984,0.0,0.1,0.15,0.0,0.0,0.0,0.95,0.1,0.0,0.15,0.0
niah_mq_q8,19,5,21,7,8558523,One of the special magic numbers for barbarous-karate is: 8558523.,38.216365814208984,0.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
niah_mq_q8,19,6,19,7,1688246,One of the special magic numbers for oval-wonder is: 1688246.,13.554022789001465,0.14027416706085205,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,19,7,20,7,4158134,One of the special magic numbers for obtainable-usage is: 4158134.,14.164770126342773,0.0265206266194582,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,20,0,20,7,4593556,One of the special magic numbers for earsplitting-speed is: 4593556.,17.235149383544922,5.950876712799072,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0
niah_mq_q8,20,1,20,7,3599548,One of the special magic numbers for dapper-aunt is: 3599548.,77.7407455444336,0.0,0.45,0.1,1.0,1.0,0.0,0.0,0.45,1.0,0.1,0.0
niah_mq_q8,20,2,18,7,4800761,One of the special magic numbers for empty-fit is: 4800761.,27.009214401245117,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
niah_mq_q8,20,3,20,7,9158272,One of the special magic numbers for jagged-hostel is: 9158272.,18.112951278686523,0.0,0.05,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.05,0.0
niah_mq_q8,20,4,20,7,9833734,One of the special magic numbers for royal-decryption is: 9833734.,27.950637817382812,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,20,5,21,7,9517619,One of the special magic numbers for chubby-analgesia is: 9517619.,33.07361602783203,0.0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0
niah_mq_q8,20,6,19,7,5962567,One of the special magic numbers for bored-glue is: 5962567.,38.39072799682617,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,20,7,19,7,6649968,One of the special magic numbers for alive-pine is: 6649968.,20.89596939086914,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,21,0,19,7,7960815,One of the special magic numbers for adaptable-warlord is: 7960815.,28.983430862426758,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0
niah_mq_q8,21,1,21,7,7289990,One of the special magic numbers for brave-sweatsuit is: 7289990.,26.6178035736084,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0
niah_mq_q8,21,2,20,7,7478792,One of the special magic numbers for fluttering-infrastructure is: 7478792.,15.561110496520996,0.02333623170852661,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,21,3,19,7,7651393,One of the special magic numbers for aspiring-speech is: 7651393.,61.61781692504883,0.0,0.47368421052631576,0.0,1.0,1.0,0.0,0.6842105263157895,0.47368421052631576,1.0,0.0,0.0
niah_mq_q8,21,4,19,7,7274032,One of the special magic numbers for purple-mime is: 7274032.,39.2408447265625,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,21,5,21,7,1472908,One of the special magic numbers for few-miscarriage is: 1472908.,26.964614868164062,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mq_q8,21,6,19,7,4725179,One of the special magic numbers for calm-furry is: 4725179.,16.176626205444336,0.04740221053361893,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,21,7,19,7,6865064,One of the special magic numbers for odd-plastic is: 6865064.,14.4544095993042,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,22,0,19,7,2436363,One of the special magic numbers for ultra-distribution is: 2436363.,20.84442710876465,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mq_q8,22,1,21,7,9825812,One of the special magic numbers for bewildered-pinkie is: 9825812.,37.76787185668945,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.14285714285714285,0.0
niah_mq_q8,22,2,19,7,1341153,One of the special magic numbers for quick-leap is: 1341153.,39.886077880859375,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,22,3,18,7,7490791,One of the special magic numbers for amused-slot is: 7490791.,32.189178466796875,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0
niah_mq_q8,22,4,20,7,7049927,One of the special magic numbers for redundant-buffet is: 7049927.,16.853471755981445,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,22,5,20,7,8887557,One of the special magic numbers for madly-pitch is: 8887557.,17.454198837280273,0.15588559210300446,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,22,6,20,7,9511546,One of the special magic numbers for sable-monopoly is: 9511546.,80.74418640136719,0.0,0.45,0.0,1.0,1.0,0.0,0.0,0.45,1.0,0.0,0.0
niah_mq_q8,22,7,19,7,5255545,One of the special magic numbers for lively-inn is: 5255545.,18.8464298248291,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,23,0,19,7,9712003,One of the special magic numbers for lethal-boxspring is: 9712003.,19.565624237060547,0.2369784563779831,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mq_q8,23,1,22,7,8224389,One of the special magic numbers for boundless-miscarriage is: 8224389.,21.999279022216797,0.10722175985574722,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0
niah_mq_q8,23,2,19,7,2385991,One of the special magic numbers for gorgeous-put is: 2385991.,69.12417602539062,0.0,0.3157894736842105,0.0,1.0,1.0,0.0,0.0,0.3157894736842105,1.0,0.0,0.0
niah_mq_q8,23,3,19,7,5928582,One of the special magic numbers for salty-economy is: 5928582.,27.989145278930664,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.05263157894736842,0.0
niah_mq_q8,23,4,19,7,4027557,One of the special magic numbers for steady-reduction is: 4027557.,43.89625930786133,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0
niah_mq_q8,23,5,20,7,4134272,One of the special magic numbers for irate-breakthrough is: 4134272.,15.863377571105957,0.03602200001478195,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mq_q8,23,6,19,7,9347057,One of the special magic numbers for protective-glucose is: 9347057.,18.07192611694336,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,23,7,19,7,8121922,One of the special magic numbers for wrong-sewer is: 8121922.,36.49574279785156,0.0,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,24,0,18,7,2903351,One of the special magic numbers for futuristic-mile is: 2903351.,18.163846969604492,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0
niah_mq_q8,24,1,20,7,8487220,One of the special magic numbers for watery-employer is: 8487220.,27.778709411621094,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,24,2,20,7,5366937,One of the special magic numbers for glib-north is: 5366937.,26.852615356445312,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,24,3,20,7,4121368,One of the special magic numbers for adaptable-antigen is: 4121368.,24.65186309814453,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,24,4,20,7,2975701,One of the special magic numbers for lyrical-gear is: 2975701.,40.60222625732422,0.0,0.15,0.05,0.05,0.05,0.0,0.0,0.15,0.05,0.05,0.0
niah_mq_q8,24,5,19,7,9686324,One of the special magic numbers for psychotic-theft is: 9686324.,75.11666870117188,0.0,0.42105263157894735,0.0,1.0,1.0,0.0,0.0,0.42105263157894735,1.0,0.0,0.0
niah_mq_q8,24,6,20,7,5675638,One of the special magic numbers for hurt-paradise is: 5675638.,17.572843551635742,0.2063995748758316,0.05,0.05,0.0,0.0,0.0,0.95,0.05,0.0,0.05,0.0
niah_mq_q8,24,7,20,7,5791184,One of the special magic numbers for famous-declination is: 5791184.,29.156715393066406,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,25,0,19,7,8258130,One of the special magic numbers for curious-leeway is: 8258130.,37.19258117675781,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0
niah_mq_q8,25,1,21,7,9679860,One of the special magic numbers for uptight-reasoning is: 9679860.,16.745515823364258,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0
niah_mq_q8,25,2,20,7,1929673,One of the special magic numbers for purring-overflight is: 1929673.,32.950401306152344,1.0704419612884521,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,25,3,21,7,6102363,One of the special magic numbers for deranged-cheddar is: 6102363.,23.700578689575195,0.0709572359919548,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mq_q8,25,4,20,7,3153097,One of the special magic numbers for jittery-swan is: 3153097.,13.568735122680664,6.116249084472656,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,25,5,19,7,8815384,One of the special magic numbers for oceanic-death is: 8815384.,17.98917007446289,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.9473684210526315,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mq_q8,25,6,20,7,9692311,One of the special magic numbers for creepy-juice is: 9692311.,36.76021194458008,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0
niah_mq_q8,25,7,19,7,4052834,One of the special magic numbers for scientific-latitude is: 4052834.,54.008514404296875,0.0,0.3157894736842105,0.0,1.0,1.0,0.0,0.0,0.3157894736842105,1.0,0.0,0.0
niah_mq_q8,26,0,19,7,6707484,One of the special magic numbers for excellent-coordination is: 6707484.,35.47153091430664,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.05263157894736842,0.0
niah_mq_q8,26,1,19,7,8792046,One of the special magic numbers for plausible-optimal is: 8792046.,17.175745010375977,0.15536794066429138,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mq_q8,26,2,20,7,3410360,One of the special magic numbers for stingy-trunk is: 3410360.,20.529052734375,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0
niah_mq_q8,26,3,19,7,6357240,One of the special magic numbers for hungry-growth is: 6357240.,42.1146354675293,0.0,0.21052631578947367,0.05263157894736842,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,0.05263157894736842,0.0
niah_mq_q8,26,4,20,7,6794356,One of the special magic numbers for zealous-nest is: 6794356.,30.44253158569336,0.0,0.05,0.1,0.05,0.05,0.0,0.0,0.05,0.05,0.1,0.0
niah_mq_q8,26,5,20,7,9639932,One of the special magic numbers for likeable-assurance is: 9639932.,33.29953384399414,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0
niah_mq_q8,26,6,19,7,3193891,One of the special magic numbers for marked-switchboard is: 3193891.,18.182865142822266,0.1422938108444214,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0
niah_mq_q8,26,7,20,7,2781470,One of the special magic numbers for shiny-earnings is: 2781470.,14.534643173217773,0.028172774240374565,0.05,0.05,0.0,0.0,0.0,0.95,0.05,0.0,0.05,0.0
niah_mq_q8,27,0,20,7,5692934,One of the special magic numbers for scary-quicksand is: 5692934.,28.455713272094727,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,27,1,20,7,7481857,One of the special magic numbers for blue-eyed-miss is: 7481857.,38.85368728637695,0.0,0.1,0.05,0.05,0.05,0.0,0.4,0.1,0.05,0.05,0.0
niah_mq_q8,27,2,20,7,7139410,One of the special magic numbers for melodic-keyboarding is: 7139410.,20.66551971435547,0.005873523652553558,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0
niah_mq_q8,27,3,20,7,8555692,One of the special magic numbers for quack-fiber is: 8555692.,18.78571128845215,0.0444333590567112,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mq_q8,27,4,20,7,2993318,One of the special magic numbers for tacit-hip is: 2993318.,17.760923385620117,0.22491124272346497,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
